song_name,name,song_id,cluster
The Girl That Radiates That Charm,Arthur Alexander,4WPm6q7Di66O9YLxb8gEXv,5
Dance of the Crackpots,Ian Dury,00YZ7C0sO8Gg0cGC07mBEM,3
Dance of the Crackpots,The Blockheads,00YZ7C0sO8Gg0cGC07mBEM,3
I Want to Take You Higher,Sly & The Family Stone,4qpIk2rvkmxJEVvt38tepd,0
Purple Zone,Soft Cell,1yJ0p6SUVkYrmfcsfSfqWM,3
Purple Zone,Pet Shop Boys,1yJ0p6SUVkYrmfcsfSfqWM,3
The Message,Still Corners,3oLJlBI7OveRtPOuMe4oaM,0
Inside,Stiltskin,2OPx6IOdak8tX8inJEpBDJ,2
Shakespeare's Sister - 2011 Remaster,The Smiths,4mYpkmfY0ycWAU3GTKGmRa,0
Out Of The Game,Rufus Wainwright,4k1VLeIDcBIT0HLgMJJqtC,0
Beat of Your Drum - 2018 Remaster,David Bowie,5Ua6zpR00q9RxBqcurJHeY,0
Half-Breed,Cher,3wXatbpQ57Nb9iEBuHmolP,5
Do What You Want,The Presets,4tj0SwH5N3cSkKXLe3mQTa,2
Moondance,Van Morrison,7gSeGMqiOrv7ftmxYLFaOA,5
Happy Families,"Terry, Blair & Anouchka",17qMrUwP5ZJANF3WgyQEeX,0
Ain't It Fun,Guns N' Roses,6O2fGDuLTT67XT6wWbkKHh,2
The Cajun Queen,Jimmy Dean,6G4eZPVqKgMOe5r1ZiwVrb,1
Ice Hockey Hair,Super Furry Animals,2Rbrj2ozLWuPLXlibNYO7p,3
LPs,Jeffrey Lewis,5T7ezphRHnJ2YldHFyAC2V,0
LPs,The Voltage,5T7ezphRHnJ2YldHFyAC2V,0
Serial Thrilla,The Prodigy,5ZuwVbY14qKtleHECqoCaS,2
"Musica ricercata: No. 7, Cantabile, molto legato",György Ligeti,3mWP6hxaJJUwrq3XPrL5Io,4
"Musica ricercata: No. 7, Cantabile, molto legato",Pierre-Laurent Aimard,3mWP6hxaJJUwrq3XPrL5Io,4
"Hanging Around the Day, Pt. 2",The Polyphonic Spree,4Lw9TF6CVmbbopAjESKVn8,3
Tied Up in Nottz,Sleaford Mods,71YuK59hLjyyzn28YKxuOC,3
Düsseldorf,Teleman,7CFzl649rMy7SwfvI5asWT,2
"Jenny, Jenny",Little Richard,0PQKV9VdhgkJcPkwjKzVWs,1
Sin In My Heart,Siouxsie and the Banshees,4Q7l3isvR51ksLmjHBv29D,3
Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,4OTw5splgMdlYklwHMHxLK,0
Mr. Spaceman,The Byrds,6TZYGQ2djryNbg98vV5Prg,0
Mellow Yellow - 2005 Remastered Version,Donovan,677emLGTmJ3058RJKVFXtP,3
Love Machine - Pt. 1,The Miracles,1b833AsiKCEhLLxmdQu9Hw,0
Trains And Boats And Planes,Burt Bacharach,79WlsAZxeYeha165HybU6H,1
Weak,Skunk Anansie,3X0Gm78awMjDYuqu053LIr,2
One Piece At A Time - Single Version,Johnny Cash,4nVms9fc0y4dUR0qjuigsG,1
Give a Little Whistle,Cliff Edwards,7s0QGiIK96Br08I7FAEQpP,5
Give a Little Whistle,Dickie Jones,7s0QGiIK96Br08I7FAEQpP,5
I Will Not Follow - 2002 Remaster,The Waterboys,7sTFdsF7KAnKum6ek3oKd0,2
Sick Of It,The Primitives,6VRHlbn4dOvpHOSnhUCxQx,0
The Narcissist,Blur,35d93v9AXADp8Wc0qJ3mIo,2
I'm Crying,The Animals,5NIOQniXDNOhfo7RsZ3gA5,0
Ready or Not,Fugees,3vZO25GdYuqFrR1kzZADnp,2
Ready or Not,Ms. Lauryn Hill,3vZO25GdYuqFrR1kzZADnp,2
Ready or Not,Wyclef Jean,3vZO25GdYuqFrR1kzZADnp,2
Ready or Not,Pras,3vZO25GdYuqFrR1kzZADnp,2
Young And Beautiful,Lana Del Rey,6JF5OEqj3bIEdoBTkHVACm,2
Alternative Ulster,Stiff Little Fingers,2yE3bwbhqypdsuhmv48Svn,2
Charly (Original Mix),The Prodigy,1KF8Ve6vj5sm1kE4iYHPpE,3
Rockaway Beach - 2017 Remaster,Ramones,2HZGsnMByx3V8KmNW6LqWF,3
Born To Die,Lana Del Rey,4Ouhoi2lAhrLJKFzUqEzwl,2
Hot Stuff,Donna Summer,594FzPlCmqygQMoZAkGegM,3
Rebel Without A Pause,Public Enemy,1zONdCQrEJ4t3mlzKQADEN,0
The Wild One - Single Version,Suzi Quatro,4upv1CF2L81mccpBlHB7KZ,0
Girl With One Eye,Florence + The Machine,3oqEUyRADyZO6tJG0EBLAL,5
The Telephone Always Rings,Fun Boy Three,76wXF7wYloCJEFuqZlCm8V,3
Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,3
Bones,The Killers,4shKoD4U0rsE6UDjyPEjyK,0
Say You Don't Mind,Colin Blunstone,20mUVwCxR1x2d5SuBRGW1F,1
New Beginning (Mamba Seyra),Bucks Fizz,7Hc5u2e4R1rX96a6zRoAp5,3
You've Gone With So Little For So Long,Mercury Rev,2TZb2Mt0gOcJw8RzfdjkZJ,0
No More Lonely Nights,Paul McCartney,23gmmiGpMHkxWc0XI1ika5,0
I'm The Slime,Frank Zappa,3YJukzL4buxYECZzXomSrY,0
Photosynthesis,Frank Turner,6v2GWcXmwieH8LNB0Firdb,3
People Everyday - Metamorphosis Mix,Arrested Development,1nSUJWYRqsafI8Bh1X0ypp,0
"Yes, I'm Your Angel",Yoko Ono,31aNH5HMR42uRrWTzStkIj,1
Plastic Man - Mono Mix,The Kinks,0yZnc63HoLd9yUdYhs7LKO,3
Drops of Jupiter (Tell Me),Train,2hKdd3qO7cWr2Jo0Bcs0MA,3
Whoops Apocalypse,John Otway,5s9HRn7Kzu3INISMEwnrgj,3
The Night I Appeared As Macbeth,Clinton Ford,31F34RI61kEBN92NQxtvyH,1
Mighty Long Time,Sonny Boy Williamson II,5TJG4TeI54YErOV5IZC9rj,4
Darts Of Pleasure,Franz Ferdinand,7h0jDykw4RpWFqUhZQuElW,2
I Like It,Gerry & The Pacemakers,2XiLGpk6dtp4A36aEIqSY6,0
Leaving New York,R.E.M.,4lgVbDYZR1VV4gEkIueSiw,2
Boppin' the Blues,Carl Perkins,0YmHUmDF5y9TQcnDxYdvpw,3
Go Let It Out,Oasis,5Dkk5FxeipGN7HmY5i4Uq5,3
Bloomsday,Samantha Crain,3E32ScayKIBK9JYehnRek9,0
Today The Sun's On Us - Radio Edit,Sophie Ellis-Bextor,7yS6rPUnHdnEKS6C2dcSku,3
The Night Before,Hooverphonic,4egKIAFGGYUuFkfDCT1fwB,3
Up The Creek,Tori Amos,5eSzUVM0zDEe7TSeXU8qY5,1
Carrie Anne,The Hollies,7hbS99uuSAjqwFwcYgUdEV,3
Little White Bull,Tommy Steele,741ig96qLZfs7YXYCVwi3t,1
If I Ever Lose My Faith In You,Sting,2AAbeO39EoRDvWNuG3mxPB,3
The Windmills of Your Mind,The Colourfield,38SdzoSRKi7OYWzWEOpQW4,5
Is He Strange,John Grant,3DeBvMEflSigFD6cQKCXK0,0
Stolen Car,Beth Orton,4QFO5fgejhz2tu8ZmlDjzw,0
Wishing I Was There,Natalie Imbruglia,7zrWPRYubwn8k8Id80LDCv,0
It's Lulu,The Boo Radleys,5aV1fkxNgnoGkGG5gbtxxb,0
The Trapper and the Furrier,Regina Spektor,1alDeqg2kswIUvYAbtrr38,1
"I'm Henry the VIII, I Am",Herman's Hermits,4HbzefakOqCIkwActU5b3N,0
Ghosts,Japan,4M3Lxm1XBJrfLGBWZjqTM7,1
The forgotten child,Pet Shop Boys,47psQ389LlAGmyZonu8HQU,2
Kiss Kiss,Holly Valance,5TWL2K9Q9QuUTW15I6ZLpP,2
Crazy Crazy Nights,KISS,3YSfGJNDtF8KrHlwCAaVns,0
Way Down Now,World Party,7n0cOijx7XdTk1MKGY8mIa,0
You Must Be Evil,Chris Rea,1dWrlxrN4QuTQFppSUj6ZP,2
Down in the Park,Gary Numan,5jBidxIf1fJ0DHsm23bmc9,0
Down in the Park,Tubeway Army,5jBidxIf1fJ0DHsm23bmc9,0
One Way Ticket,The Darkness,44x9GdJsYmbaYRBm8ROyfL,0
Heaven Knows,The Pretty Reckless,5C03jI95OEzgYsid0AxLO7,3
Song for Pessoa,Drugstore,4IEi1wo8i14rH8GtDnKvcg,1
I'm Into Something Good,Herman's Hermits,4MD2TR2OF1Ruiaiiy1Rr37,1
Jo's Got Papercuts,Jim Bob,5RTlPo0t9Rxidx6LGDIrto,3
Uptown,The Crystals,4CU6WHrOTupJ6XgeYAAeCO,3
Restless,Johnny Kidd & The Pirates,0ZxFbIwssoGd3LJOv6IBBR,3
Good Rockin' Daddy,Etta James,1mmrXzsfDe3rpt8qJ7bJzy,1
92° F,Pop Will Eat Itself,0pKg6lGLlaKFWimsdeCMJL,3
Revol - Remastered,Manic Street Preachers,4LoYabgVCEMa4x6nwi89EN,0
Trash,New York Dolls,2iZHbEXfRYmvZ3op4WgkTW,0
To Have and to Have Not,Billy Bragg,5QkXCa7PGX3sgqo3LNt76y,1
Lucky Day,Nicola Roberts,3hRQ0dDmZV5cqh3or77kUe,2
Psychotic Reaction,Count Five,4RQxDef4iif6wPeYCBFcaq,0
Apeman - Mono Mix,The Kinks,6iB5UGqQpAhnSMdksc9Kau,1
I'm Gonna Wash That Man Right Outa My Hair,Ella Fitzgerald,6JinxVZfq0AZ9XNmw9fZC4,1
Cassandra,ABBA,0G1AF5qpIb9lhvaVibKjCN,1
Who By Fire,Leonard Cohen,0SxoEN05wlokiYiwFfQmBb,5
Superstar Tradesman - Radio Edit,The View,3DXk9MB2rxSdvn94IpdO5y,3
Take A Look Around,The Temptations,2VvYoMWMtfX4IRKzcoWegb,1
A Rainy Night in Soho,The Pogues,5Pt57aGDFeBS0corJ5DAlv,1
Seventeen,Sex Pistols,0K2BOC0tyE9Wo6UQ99CPPc,0
Dancing In the Dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,2
Keep On Keepin' On,Nolan Porter,5mhcCfNBmbTTMNZcq1hIbP,0
That's Where the Happy People Go - Single Edit,The Trammps,495CiBf2xpxZKyflJ7o5ms,0
Treat Me Nice - 2003 Sony Remaster,Elvis Presley,4ZuIkBySQc90b8ejS1hw0Z,1
Treat Me Nice - 2003 Sony Remaster,The Jordanaires,4ZuIkBySQc90b8ejS1hw0Z,1
Hells Bells,AC/DC,69QHm3pustz01CJRwdo20z,2
Go Your Own Way,Fleetwood Mac,0FeCO85RKW8fDRytwXof2x,0
The First Time Ever I Saw Your Face,Roberta Flack,0SxFyA4FqmEQqZVuAlg8lf,1
Sunshine Of Your Love,Cream,2BcvvHttiZRvguFM4hR398,1
Stormy Weather,Ethel Waters,0jTp63pmkqrX3mRWbcGZbE,1
How Did It Come To This,Take That,6Cf7d1OEIzqK9R409vZsbp,0
Nineties Blues,Chris Rea,3kwDiAV8JCiyK4PePKLcwt,2
Real Love - Anthology 2 Version,The Beatles,5frMgt4jqRGJk3yMKfqOyl,0
Moving Away From The Pulsebeat - 1996 Remastered Version,Buzzcocks,3r8OWUWO5hvzQHdKvYaGp3,3
White Winter Hymnal,Fleet Foxes,4XTuSMs47SIg35KxhNIUGe,5
Hope,The House of Love,7z6ShewHRiyjD2ZG9Ghy0z,0
The Girls From The Streets,Scott Walker,2qEeywRpYp4IUJRueowYpy,1
Love Removal Machine,The Cult,3w6URtAxoSs2JAw9PvYhbH,0
Concerning Hobbits,Howard Shore,644es5aYPJghtZLjM1rmSP,4
All Around The World,Little Richard,54XZ3ItyPWYwJ45aPkb2yE,3
Were You There,Diamond Version,1ZwGRLvjW8zUa0NAg4ql2f,2
Were You There,Neil Tennant,1ZwGRLvjW8zUa0NAg4ql2f,2
Take Good Care Of My Baby,Bobby Vee,06JokgprGDKrtZ1eP6z2CQ,1
Good Bread Alley,Eddie 'Cleandhead' Vinson,1VSjX7PLOTohml4Qi7WlLX,1
No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,1
Where's the Revolution,Depeche Mode,2JCv3LADgWrOcJoOa0so6m,2
I Ain't Marching Anymore,Phil Ochs,18bzuq8A21sRcI4w4gqGD2,1
Tusk,Fleetwood Mac,56vXknIYSyvrt1ydAfA1lZ,3
The Adventures of Grandmaster Flash On the Wheels of Steel - Extended Mix,Grandmaster Flash & The Furious Five,7xMzNQkDzu3JZkhURGvH7p,2
Gravity,Embrace,4mzh3yXywNGF4S06gxxBFU,3
Here's A Candle (For Your Birthday Cake),Noel Gallagher's High Flying Birds,0szC7MpeE8QWi0odrDcnfa,0
Mr. Apples,Madness,4uegFV7UqwjYG2VKidnGSp,2
Ashes to Ashes,Faith No More,0FxRbTtlo8AutEbifokqGf,2
Weapon of Choice (feat. Bootsy Collins),Fatboy Slim,57Kd44n1gFjg16DrNK0Xxa,2
Weapon of Choice (feat. Bootsy Collins),Bootsy Collins,57Kd44n1gFjg16DrNK0Xxa,2
I'm The Leader Of The Gang (I Am),Gary Glitter,3L0cNJo1AJLr6WOzsvpIwU,3
What Would You Do?,The Polyphonic Spree,5qzz8iUsPMuYfk0qMMD5Fc,3
Kennedy,The Wedding Present,3TbyWUiz9pqk9ZDF5uUats,0
Rise & Shine,The Cardigans,262XQVqPsv8sZqs7LfPCge,3
As It Was,Harry Styles,4LRPiXqCikLlN15c3yImP7,2
Fire With Fire,Scissor Sisters,5iisd7hdraB6hwI47W2jz8,3
The House That Heaven Built,Japandroids,2IJMV1ytSaoLhkPt3anp7V,3
It's Alright (Baby's Coming Back) - Remastered Version,Eurythmics,6eNbbOSlb3vQxlZv02ms22,3
It's Alright (Baby's Coming Back) - Remastered Version,Annie Lennox,6eNbbOSlb3vQxlZv02ms22,3
It's Alright (Baby's Coming Back) - Remastered Version,Dave Stewart,6eNbbOSlb3vQxlZv02ms22,3
Hungry,Kosheen,5wzaYfvhDoy0qO3rlpd9ih,2
Have I the Right,The Honeycombs,3DzwsdqmeL60taVeshJ8WP,2
Higher Than the Sun - Higher Than the Orb Mix,Primal Scream,23UR03W03HWH1HFcF4rz9Z,3
"Cinderella-Suite Nr. 1, Op. 107: VII. Cinderella's Waltz",Sergei Prokofiev,1qq2EH18tQjsnbu7LOnFYw,4
"Cinderella-Suite Nr. 1, Op. 107: VII. Cinderella's Waltz",Ukrainian State Symphony Orchestra,1qq2EH18tQjsnbu7LOnFYw,4
"Cinderella-Suite Nr. 1, Op. 107: VII. Cinderella's Waltz",Theodore Kuchar,1qq2EH18tQjsnbu7LOnFYw,4
Dear Future Self (Hands Up) [feat. Wyclef Jean],Fall Out Boy,3Fm4KEBiLmj4e3x4Qqv7W0,3
Dear Future Self (Hands Up) [feat. Wyclef Jean],Wyclef Jean,3Fm4KEBiLmj4e3x4Qqv7W0,3
Glory,Gabriels,6JtzwLMDhCexSBg10iPWyP,3
She Kissed Me (It Felt Like a Hit),Spiritualized,1mdlVmaSHKzo9Anv1xlJZs,3
From a Jack to a King,Ned Miller,0SNix7YTzNyLfQLlUVbKgo,1
A Little Time - 2018 Version,Paul Heaton,4W9awysQkfXJl50jkj6sGq,3
A Little Time - 2018 Version,Jacqui Abbott,4W9awysQkfXJl50jkj6sGq,3
The Middle of the Road,Alabama 3,6pgq9cm0wgiw3ehLoSm4uV,0
Walk Your Blues Away - Mono,Professor Longhair,5KeqOYH9UDiA9flXCny5tK,1
Three Coins In The Fountain,Frank Sinatra,2LnTydfDh8VOvJH7cSLqjS,1
New York Mining Disaster 1941 - Remastered,Bee Gees,5Xo2xXVO7PZ4LDWV2Iy3vg,5
Stand By Your Man,Motörhead,1iCquEexxyiq5UAipAlq0y,3
Stand By Your Man,Wendy O. Williams,1iCquEexxyiq5UAipAlq0y,3
You Can't Teach An Old Dog New Tricks,Seasick Steve,2YXJSAmQ6teroFJLAkYI7f,2
No Fire,The House of Love,0nFoxKu7t9dvW25Jr4xFu5,0
Well Fancy That,Fun Boy Three,29gawUMAaryxP6YSLf3BlQ,1
Last Request,Paolo Nutini,6xM8oBy40nK1rOd8WmoOPx,0
I Want You,Elvis Costello & The Attractions,1VN8ew9KECPqYS3sVbnZRr,5
Big in Japan - Single Version; 2019 Remaster,Alphaville,3TieIQTlipul7oxGldyX09,0
"Honey, Honey",ABBA,2w6JXokk0F8i241Y8C0Mn6,0
Let Me See,Morcheeba,6YhwT3IP72uMgfXEImiIil,2
Victim of Love,Erasure,77woZu4D33K5r6VuauI1rB,0
Waterfalls - 2011 Remaster,Paul McCartney,4FqwPmAv6YeCp4bcPd5IKf,5
Rolling And Tumbling - Bonus Track,Champion Jack Dupree,5a5KX2Ts73KAaDOfQm0kiz,3
The Dreamers,David Bowie,38lcM1PXNkWwrSicXydXd5,2
Good Morning Starshine,Oliver,4QlBUvcyODBn0ukZoYb7v1,5
"Oh, What a Beautiful Mornin'",Jacob Schwartzdorf,3FRrzJgJsTEVX81wupgYNS,1
"Oh, What a Beautiful Mornin'",St. James Theatre Orchestra,3FRrzJgJsTEVX81wupgYNS,1
"Oh, What a Beautiful Mornin'",St. James Theatre Chorus,3FRrzJgJsTEVX81wupgYNS,1
"Oh, What a Beautiful Mornin'",Alfred Drake,3FRrzJgJsTEVX81wupgYNS,1
Little Girl,The Banned,0UPt4uEljxd5bJAaSHpqSu,2
Green Onions,Booker T. & the M.G.'s,6KKcey1w86oP0qxN8frbfD,4
(Baby) You Don't Have To Tell Me,The Walker Brothers,1P128kTjVMGSJli2WJhqLU,2
Love Love Love,The Clovers,171za6Cl2laHhgHsDLcAPK,1
It's Oh so Quiet (Blow a Fuse),Betty Hutton,7pNODbuz5XpYqdiEoZxLvK,1
Cruel to Be Kind,Nick Lowe,1mfOVu9M9P4NfZZvotQ7NV,3
E-Pro,Beck,3Vc5ClchHGaK13ikZdRFhT,2
"No More ""I Love You's""",Annie Lennox,2Pn5gvVioma5LHPxgEBBmD,1
Jacob And Sons,Andrew Lloyd Webber,5Pjhx9NbMbuGJA2W9rjs0T,0
Jacob And Sons,Peter Reeves,5Pjhx9NbMbuGJA2W9rjs0T,0
Jacob And Sons,Riggs O’Hara,5Pjhx9NbMbuGJA2W9rjs0T,0
Jacob And Sons,Gordon Waller,5Pjhx9NbMbuGJA2W9rjs0T,0
Jacob And Sons,"""Joseph And The Amazing Technicolor Dreamcoat"" 1973 London Cast",5Pjhx9NbMbuGJA2W9rjs0T,0
Up In The Heah,Ike & Tina Turner,01Da7Gqp2RFtQqD3KY5fiE,1
I Want You,Utah Saints,3OPxXA7GyXEqIJ382PlVCi,2
Lucky Gilchrist,The Unthanks,7eTBuzAb9FVm8stCuj49rr,5
I'm Looking Over A Four Leaf Clover,Jean Goldkette Orchestra,1424XyzeccVzC6URRLQhHT,1
I'm Looking Over A Four Leaf Clover,Billy Murray,1424XyzeccVzC6URRLQhHT,1
Still Crazy After All These Years,Paul Simon,3gIBSlXYIN1mru35l4LWPB,1
Let Me Down Easy,Bettye LaVette,0DrMmgPtjcGfj7sD7nqFfa,5
Big Gay Heart,The Lemonheads,265cmXk0xGARa7K2fbObSd,0
Shine My Shoes,Robbie Williams,4SvS400J4pl69PkKKIfFJM,0
Mysterons,Portishead,2O6X9nPVVQSefg3xOQAo5u,0
C.C. Rider,Chuck Willis,2IM1X4QkfYFiNhRmMGAitf,1
Talk That Talk,Jackie Wilson,2UJENcUk6T8kICFcuFtWsA,1
Spirit of the Dancer,"Evelyn ""Champagne"" King",4rkQiAjkuZvJV0EMWkiOvd,0
Why Do You Let Me Stay Here?,She & Him,6e7TwT8TUE3BHN7aokBKfq,0
Jailbreak,Thin Lizzy,6ULwhgWVBtR6wcv4zaXkHv,3
Must I Paint You a Picture,Billy Bragg,1PZCrssNiIssCt3njhLmRW,3
Polk Salad Annie,Tony Joe White,0jtz7Ia3HahOqXWnKad0rn,0
Sally Sue Brown,Arthur Alexander,3Voy0FvvlPTjkis4Sl1R87,2
Trust,Prince,0wQUYeoh7NemvoqNmMVIMR,3
Ballad of the Dying Man,Father John Misty,3twj6MfdyZ7Ii8oNAH1g3z,1
Polk Salad Annie - Live,Elvis Presley,2t3EmASEfVwKWvGPbFIxfw,0
Don Juan,Meilyr Jones,6uMJx4ozAXhnMdavLnXzGn,2
On Fire,Spiritualized,7xZ6hVOmYP34mYdxDnE0jg,2
How Can I Exist,The Frank And Walters,1uN9vDLNREKLfxeAx4ABJv,3
"Problems - Live From Finsbury Park,London,United Kingdom/1996",Sex Pistols,6xA8Qo4PzhJmJBUQFLwdFW,2
Mr. Clean - 1997 Remaster,The Jam,6r3tsJ746xXDzVVsWahGvD,3
Alive,Pearl Jam,1L94M3KIu7QluZe63g64rv,2
Puppet On A String,Sandie Shaw,7ADRfqfnDF03RoPwPCbSrT,3
It's Over,Roy Orbison,3HZMEIZY9Z6GdhPaG5bAK2,1
Everything's Coming Up Roses,Black,6h61Ys2iznsHPh3fcZmEqd,2
In a Manner of Speaking,Nouvelle Vague,4ygRdvjxDYngbgddCtXDjT,1
In a Manner of Speaking,Camille,4ygRdvjxDYngbgddCtXDjT,1
Grace,Supergrass,6obKuu4jaehe1sHnAfBppf,3
Special K,Placebo,63peVCtLTPd0aM9x5j97sB,3
Moderation,Florence + The Machine,6V0PPYLaQ5fCAPftwIgpuN,0
Inside Out,Odyssey,3YdlbFAO6mLn6Qam5waFby,5
(It's Not War) Just the End of Love,Manic Street Preachers,6s57NVutjlmejmjTJr3Sj0,0
"Living in America - From ""Rocky IV"" Soundtrack",James Brown,4Y5yjzs9FFw5qIgfZBd43I,3
Greetings to the New Brunette,Billy Bragg,7JlcGxKmzXmkdCemErJIQh,0
Numb - 2017 Remaster,Pet Shop Boys,5bpFQj1Ceojaba0btoDTFw,5
"William, It Was Really Nothing - 2011 Remaster",The Smiths,6SwqPZs0XuSnyqkbnkkAjQ,3
Take Back The World,Little Jackie,6LYNBgXRcnzr43OkVYW6Sv,2
On The Ning Nang Nong,Spike Milligan,5oQg3WvrkPMkUXes8Vj71D,1
Hot Dog - Single Version - Re-mastered 2004,Shakin' Stevens,5RQuTkwgcw1UKFWodO7035,0
Cop Car,Mitski,7DLCgotDOZZyiW4cuL1sgn,2
In A Big Country,Big Country,4cY1KFcIcTkjXxxF4KVDpY,3
Jack Ketch,Blackbeard's Tea Party,6Wj4N6qSlQVQvkpxhbl2Wt,2
Brand New Key,Melanie,7da5B9d2oVV16YSzXVxmrR,1
Babe I'm Gonna Leave You - 1990 Remaster,Led Zeppelin,4OMu5a8sFpcRCPCcsoEaov,5
Nineteen Hundred And Eighty Five - 2010 Remaster,Paul McCartney,5VErNsWF69eD0HiBt2vWcH,2
Nineteen Hundred And Eighty Five - 2010 Remaster,Wings,5VErNsWF69eD0HiBt2vWcH,2
Stay Clean,Motörhead,0S5OBVi1VLsoKoAgy8pWeR,2
Lonesome As The Burning Sun,Snack Family,4B3KDROuzfohUOmOEbHAZU,2
For One Night Only,King Creosote,5ljTNEw0PUaqQx90eRLTCI,4
Let's Talk About Sex,Salt-N-Pepa,6hTBP6QLwJdxbKyLlLXrGo,0
Children,Robert Miles,0SKFsmyh3K0XfW6cqvKL7R,3
You Made Me Love You,The Merry Macs,0J2Y5QtvQ1tS3d4K5617rj,1
P.C.P. - Remastered,Manic Street Preachers,0jWINAtES1tAvm0Kf9nnfb,0
(My Baby Does) Good Sculptures,The Rezillos,1V7M4xu8tCxQnBezajJfFC,0
Orwellian,Manic Street Preachers,5D651d3YNq4kqWG8YdO29n,3
Never Come Down,Drugstore,6QqaNuCMriez7GfmQjEgzV,0
Glory And Gore,Lorde,0zzb8c6v6fIFwSoKT2ZV7A,3
(There's Gotta Be) More To Life,Stacie Orrico,2x5qF66rFO6DERBMNkQAqn,3
Masters of War,Bob Dylan,7xVpkVkd1klTzLJEysIR7z,1
Oh My God (feat. Lily Allen),Mark Ronson,0G2BtoIda45xgezQGQn8JS,2
Oh My God (feat. Lily Allen),Lily Allen,0G2BtoIda45xgezQGQn8JS,2
Sitting In The Park,Billy Stewart,0Iwbts8iqaJJh2kPiXbtgV,1
It's Going to Happen!,The Undertones,23AUcnWejh0hc48g9niuT2,3
"Girls - Japanese version, 2019 Remaster",David Bowie,2XqvQ2kY4x7S6pyBEzxzRx,3
Whiskey in the Jar - 2012 Remaster,The Dubliners,0pqLUtRkR1u4zqwpshDpc0,1
Wish Me Luck (As You Wave Me Goodbye),Gracie Fields,4ZBHLbGb1KpdkibFNTdnyO,1
Promised Land - Radio Edit,The Style Council,6KMH3Y7J6ybcfdFtY68vsB,0
Pressure on Julian - 2012 Remaster,Blur,5DBULwnLOtlM7tVhFOubgV,3
Rubber Band,David Bowie,27KGP8rDazv5kpSymLuCLS,1
Seven,James,7qc4ceUEpnHSYLPxgLFhZK,0
15 to 20,The Phenomenal Handclap Band,1Uud7xB0WJBMh8GJAeLotl,3
Blackbird,Madness,4DjBQ3TfmRkSPyyLq8aBgO,0
Good Luck Charm,Elvis Presley,0FeHgHz5XOE2UFvPJuOFVc,1
Pumping On Your Stereo,Supergrass,4pCfNA9bjI3pccG5s9fm7J,3
You Could Be Mine,Guns N' Roses,0dlTGl67UFWcKupzkxZYOn,2
The Wish,Adrian Crowley,4J7j049V5EdbPhmBHqTma7,5
The Host Of Seraphim (Remastered),Dead Can Dance,6NfhJnufcldpDimI4UiLof,4
One Step Beyond,Prince Buster,2JX6SE1ZsNGWDcb3kDZVfJ,2
Someone I Know,Margo Guryan,2zrY4X5TEI3KhdTprfE2ha,1
Waltzing Along,James,5TeGLdlghJcfHxI7SQOY81,2
Calm Like You,The Last Shadow Puppets,0b70nZ5kdm09VlyfHLNjlL,2
Calm Like You,Alex Turner,0b70nZ5kdm09VlyfHLNjlL,2
Calm Like You,Miles Kane,0b70nZ5kdm09VlyfHLNjlL,2
Automatically Sunshine,The Supremes,6RDUb0KZc0lnXJqStMgs5k,2
Looking Back,Nat King Cole,4tRnUUeXZYLuiF6YvaYuBB,1
Mojo Hand,Lightnin' Hopkins,1WE055A5d1019EAx79Rg8Q,5
Pearls,Jessie Ware,5EAbUR2kkfDOCWEcWcb7YG,2
New York Groove,Hello,6ZAwadQ81AmmbSByaMda5h,0
Mississippi,Bob Dylan,6iCUV1fm0Ag3Jg8zFniarc,3
More Than a Feeling,Boston,32kgOw8wejH7zUhtXCM8DH,0
Got a Lot O' Livin' to Do!,Elvis Presley,2sf9gSaACkjccm2i5O1soC,1
Personality Crisis,New York Dolls,0tsHAAhdxSzwHAeHHXKbsw,0
Driving In My Car,Madness,20dJqXmaaytpFTDFO4grgg,2
"Hey, Bartender",Floyd Dixon,0eIvaD41ZuT8Eg5uDvfSKs,0
The Zephyr Song,Red Hot Chili Peppers,1ndGB6rvxKYN9seCYO1dTF,3
Ask The Lord,Hipsway,7jUYKBuyFE54InyvpPya88,2
I Just Can't Be Happy Today,The Damned,6Fxe7ofYPDx9ffSDWlzT9G,3
I Want To Break Free - Single Remix,Queen,2AkmdLbVKS1steeZdy8H1l,3
Fat Children,Jarvis Cocker,2MFlSqZ2n3653wPPRsOaa4,2
Walk Away,Franz Ferdinand,3o4pHqlbe6Ehev2lYnIh5T,3
Man In The Corner Shop,The Jam,27hC7EAWLVpl7m8CbUO3Q3,2
Horsemen,The Bees,74Kq3g05X9xuwThACduB0I,2
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",Pyotr Ilyich Tchaikovsky,7o5DCsdl4eIqusst2pVoKX,1
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",Sir Simon Rattle,7o5DCsdl4eIqusst2pVoKX,1
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12c, Divertissement. Tea, Chinese Dance",Berliner Philharmoniker,7o5DCsdl4eIqusst2pVoKX,1
